reaction_id	gpr	supported_all_expression_contexts	missing_context_count	reason
LRAT	9227_AT1	False	59	no complete measured alternative in every retained context
LSTO2r	6309_AT1 or 1581_AT1	True	0	complete measured GPR alternative
LTA4H	4048_AT1	False	59	no complete measured alternative in every retained context
LYSt5r	6541_AT1 or 6542_AT1 or 55089_AT1 or 84889_AT1	True	0	complete measured GPR alternative
MACOXO	218_AT1 or 221_AT1 or 4129_AT1 or 222_AT1 or 220_AT1	True	0	complete measured GPR alternative
MALSO3tm	1468_AT1	True	0	complete measured GPR alternative
MALSO4tm	1468_AT1	True	0	complete measured GPR alternative
MALTSULtm	1468_AT1	True	0	complete measured GPR alternative
MAOLNOR	4128_AT1 or 4129_AT1	True	0	complete measured GPR alternative
MAOX	8639_AT1 or 26_AT1 or 314_AT2 or 314_AT1	True	0	complete measured GPR alternative
MCCCrm	56922_AT1 and 64087_AT1	True	0	complete measured GPR alternative
MCD	23417_AT1	True	0	complete measured GPR alternative
MCDm	23417_AT1	True	0	complete measured GPR alternative
MDHm	4191_AT1 or 4190_AT1	True	0	complete measured GPR alternative
ME2	4199_AT1	True	0	complete measured GPR alternative
METLEUex	6520_AT1 and 8140_AT1	True	0	complete measured GPR alternative
METt4	81539_AT1 or 11254_AT1 or 54407_AT1 or 6584_AT1 or (340024_AT1 and 57393_AT1) or (340024_AT1 and 59272_AT1)	True	0	complete measured GPR alternative
MEVK1x	4598_AT1	True	0	complete measured GPR alternative
MGCHrm	549_AT1	True	0	complete measured GPR alternative
MI1PS	51477_AT1	True	0	complete measured GPR alternative
MI34PP	3631_AT2 or 3631_AT1 or 8821_AT1	True	0	complete measured GPR alternative
MLTG1	2595_AT1	False	59	no complete measured alternative in every retained context
MLTG1e	8972_AT1	True	0	complete measured GPR alternative
MLTG1ly	2548_AT1	True	0	complete measured GPR alternative
MMSAD3m	4329_AT1	True	0	complete measured GPR alternative
MTAP	4507_AT1	True	0	complete measured GPR alternative
MTHFDm	25902_AT1 or 10797_AT1 or 4522_AT1	True	0	complete measured GPR alternative
NACHEX11ly	3073_AT1 or (3073_AT1 and 3074_AT1)	True	0	complete measured GPR alternative
NACHEX12ly	3073_AT1 or 3074_AT1 or (3073_AT1 and 3074_AT1)	True	0	complete measured GPR alternative
NACHEX14ly	(3073_AT1 and 3074_AT1) or 3073_AT1 or 3074_AT1	True	0	complete measured GPR alternative
NACHEX15ly	(3073_AT1 and 3074_AT1) or 3073_AT1 or 3074_AT1	True	0	complete measured GPR alternative
NACHEX18ly	3073_AT1 or (3073_AT1 and 3074_AT1)	True	0	complete measured GPR alternative
NACHEX19ly	(3073_AT1 and 3074_AT1) or 3073_AT1 or 3074_AT1	True	0	complete measured GPR alternative
NACHEX21ly	3073_AT1 or 3074_AT1 or (3073_AT1 and 3074_AT1)	True	0	complete measured GPR alternative
NACHEX22ly	(3073_AT1 and 3074_AT1) or 3073_AT1 or 3074_AT1	True	0	complete measured GPR alternative
NACHEX23ly	(3073_AT1 and 3074_AT1) or 3073_AT1 or 3074_AT1	True	0	complete measured GPR alternative
NACHEX24ly	3073_AT1 or 3074_AT1 or (3073_AT1 and 3074_AT1)	True	0	complete measured GPR alternative
NACHEX2ly	(3073_AT1 and 3074_AT1) or 3073_AT1 or 3074_AT1	True	0	complete measured GPR alternative
NACHEX4ly	3073_AT1 or (3073_AT1 and 3074_AT1)	True	0	complete measured GPR alternative
NACHEXA14ly	3073_AT1 or (3073_AT1 and 3074_AT1)	True	0	complete measured GPR alternative
NACHEXA16ly	3073_AT1 or (3073_AT1 and 3074_AT1)	True	0	complete measured GPR alternative
NACHEXA17ly	3073_AT1 or (3073_AT1 and 3074_AT1)	True	0	complete measured GPR alternative
NACHEXA19ly	3073_AT1 or (3073_AT1 and 3074_AT1)	True	0	complete measured GPR alternative
NACHEXA1ly	3073_AT1 or (3073_AT1 and 3074_AT1)	True	0	complete measured GPR alternative
NACHEXA22ly	3073_AT1 or (3073_AT1 and 3074_AT1)	True	0	complete measured GPR alternative
NACHEXA6ly	3073_AT1 or (3073_AT1 and 3074_AT1)	True	0	complete measured GPR alternative
NACHEXA8ly	3073_AT1 or (3073_AT1 and 3074_AT1)	True	0	complete measured GPR alternative
NADPNe	952_AT1	True	0	complete measured GPR alternative
NAGA2ly	4668_AT1	True	0	complete measured GPR alternative
NAGAly	4668_AT1	True	0	complete measured GPR alternative
NAHCO3_HCLt	9498_AT1 or 57282_AT1	True	0	complete measured GPR alternative
NaKt_1	(481_AT1 and 478_AT1) or (477_AT1 and 23439_AT1) or (483_AT1 and 476_AT1) or (481_AT1 and 480_AT1) or (482_AT1 and 478_AT1) or (482_AT1 and 476_AT1) or (482_AT1 and 477_AT1) or (481_AT1 and 476_AT1) or (23439_AT1 and 476_AT1) or (480_AT1 and 23439_AT1) or (481_AT1 and 477_AT1)	True	0	complete measured GPR alternative
NAt	6526_AT1 or 6523_AT1 or 6528_AT1	True	0	complete measured GPR alternative
NAt5	6548_AT1 or 6550_AT1 or 6549_AT1	True	0	complete measured GPR alternative
NCKt	123041_AT2 or 57419_AT1 or 9187_AT1 or 123041_AT3 or 25769_AT1 or 123041_AT1	True	0	complete measured GPR alternative
NCNt	9187_AT1 or 25769_AT1	True	0	complete measured GPR alternative
NDP10ex	124583_AT1 or 953_AT1 or 377841_AT1 or 956_AT1	True	0	complete measured GPR alternative
NDP3ex	124583_AT1 or 953_AT1 or 377841_AT1 or 956_AT1	True	0	complete measured GPR alternative
NDP6	79077_AT1	True	0	complete measured GPR alternative
NDP7er	124583_AT1 or 957_AT1 or 9583_AT1	True	0	complete measured GPR alternative
NDP7ex	124583_AT1 or 953_AT1 or 377841_AT1 or 956_AT1	True	0	complete measured GPR alternative
NDPK10	4832_AT1 or (4831_AT1 and 4830_AT1) or 10201_AT1 or 29922_AT2 or 29922_AT1 or (4831_AT1 and 4830_AT2)	True	0	complete measured GPR alternative
NDPK10n	(4831_AT1 and 4830_AT1) or (4830_AT2 and 4831_AT1)	False	59	no complete measured alternative in every retained context
NDPK1m	4833_AT1 or 10201_AT1	True	0	complete measured GPR alternative
NDPK1n	(4831_AT1 and 4830_AT1) or (4830_AT2 and 4831_AT1)	False	59	no complete measured alternative in every retained context
NDPK2n	(4831_AT1 and 4830_AT1) or (4830_AT2 and 4831_AT1)	False	59	no complete measured alternative in every retained context
NDPK3n	(4831_AT1 and 4830_AT1) or (4830_AT2 and 4831_AT1)	False	59	no complete measured alternative in every retained context
NDPK5m	4833_AT1 or 10201_AT1	True	0	complete measured GPR alternative
NDPK5n	(4831_AT1 and 4830_AT1) or (4830_AT2 and 4831_AT1)	False	59	no complete measured alternative in every retained context
NDPK6n	(4831_AT1 and 4830_AT1) or (4830_AT2 and 4831_AT1)	False	59	no complete measured alternative in every retained context
NDPK8m	4833_AT1 or 10201_AT1	True	0	complete measured GPR alternative
NDPK8n	(4831_AT1 and 4830_AT1) or (4830_AT2 and 4831_AT1)	False	59	no complete measured alternative in every retained context
NH4t3r	57127_AT1 or 6005_AT1	True	0	complete measured GPR alternative
NKCCt	6557_AT1 or 6558_AT1	True	0	complete measured GPR alternative
NMNATm	349565_AT1	False	59	no complete measured alternative in every retained context
NMNATn	64802_AT1	False	59	no complete measured alternative in every retained context
NMNAT	349565_AT1 or 23057_AT1 or 23057_AT2	True	0	complete measured GPR alternative
NMNS	10135_AT1	True	0	complete measured GPR alternative
NNATn	64802_AT1	False	59	no complete measured alternative in every retained context
NNMT	4837_AT1	False	59	no complete measured alternative in every retained context
NORANMT	5409_AT1	True	0	complete measured GPR alternative
NOS1	4846_AT1 or 201288_AT1 or 4842_AT1 or 4843_AT2 or 4843_AT1 or 645740_AT1	True	0	complete measured GPR alternative
NP1	4860_AT1	True	0	complete measured GPR alternative
NRPPHRt4_2_r	6530_AT1 or 6531_AT1	True	0	complete measured GPR alternative
NRPPHRtu	6581_AT1 or 6582_AT2 or 6582_AT1 or 6580_AT1	True	0	complete measured GPR alternative
NRPPHRVESSEC_1	6570_AT1 or 6571_AT1	True	0	complete measured GPR alternative
NTD2e	4907_AT1	True	0	complete measured GPR alternative
NTD4l	53_AT1 or 55_AT1 or 51205_AT1 or 54_AT1	True	0	complete measured GPR alternative
NTD5l	53_AT1 or 55_AT1 or 51205_AT1 or 54_AT1	True	0	complete measured GPR alternative
NTD7l	53_AT1 or 55_AT1 or 51205_AT1 or 54_AT1	True	0	complete measured GPR alternative
NTP3e	124583_AT1 or 953_AT1 or 377841_AT1 or 956_AT1	True	0	complete measured GPR alternative
NTPP10	3704_AT1 or 3704_AT2	True	0	complete measured GPR alternative
NTPP9	3704_AT1 or 3704_AT2	True	0	complete measured GPR alternative
OCDCAt	10998_AT1	True	0	complete measured GPR alternative
OCDCEAt	10998_AT1	True	0	complete measured GPR alternative
OCOAT1m	5019_AT1 or 64064_AT1	True	0	complete measured GPR alternative
OIVD1m	(1629_AT1 and (594_AT1 and 593_AT1) and 1738_AT1) or (1629_AT1 and 1738_AT1 and (594_AT2 and 593_AT1))	True	0	complete measured GPR alternative
OIVD3m	(1629_AT1 and (594_AT1 and 593_AT1) and 1738_AT1) or (1629_AT1 and 1738_AT1 and (594_AT2 and 593_AT1))	True	0	complete measured GPR alternative
OPAH	26873_AT1	True	0	complete measured GPR alternative
ORNt3m	83884_AT1 or 10166_AT1	True	0	complete measured GPR alternative
ORNTArm	4942_AT1	True	0	complete measured GPR alternative
ORPT	7372_AT1	True	0	complete measured GPR alternative
OXAHCOtex	1836_AT1 or 10861_AT1 or 10861_AT3 or 10861_AT2 or 1811_AT1	True	0	complete measured GPR alternative
P45011A1m	1583_AT1	True	0	complete measured GPR alternative
P45011B11m	1584_AT1	True	0	complete measured GPR alternative
P45011B12m	1584_AT1	True	0	complete measured GPR alternative
P45017A1r	1586_AT1	True	0	complete measured GPR alternative
P45019A2r	1588_AT1 or 1588_AT2	True	0	complete measured GPR alternative
P4501B1r	1545_AT1 or 1576_AT1	True	0	complete measured GPR alternative
P45021A2r	1589_AT1	False	59	no complete measured alternative in every retained context
P45027A12m	1593_AT1	True	0	complete measured GPR alternative
P45027A16m	1593_AT1	True	0	complete measured GPR alternative
P45027A1m	1593_AT1	True	0	complete measured GPR alternative
P4502C19	1557_AT1	True	0	complete measured GPR alternative
P4502C9	1559_AT1	True	0	complete measured GPR alternative
P4502C93	1559_AT1 or 1557_AT1	True	0	complete measured GPR alternative
P4502C94	1559_AT1 or 1557_AT1	True	0	complete measured GPR alternative
P4502F1	1572_AT1	True	0	complete measured GPR alternative
P45039A1r	51302_AT1	True	0	complete measured GPR alternative
P4503A43r	64816_AT1 or 64816_AT3 or 64816_AT2	True	0	complete measured GPR alternative
P4503A5	1577_AT1	True	0	complete measured GPR alternative
P4503A7r	1551_AT1	False	59	no complete measured alternative in every retained context
P4504B1r	1572_AT1	True	0	complete measured GPR alternative
P4504F121r	66002_AT1	True	0	complete measured GPR alternative
P4508B13r	1582_AT1	False	59	no complete measured alternative in every retained context
P5CDm	8659_AT1 or 8659_AT2	True	0	complete measured GPR alternative
P5CRxm	5831_AT1 or 5831_AT2	True	0	complete measured GPR alternative
PAFH	5051_AT1 or (5049_AT1 and 5050_AT1) or (5049_AT1 and 5050_AT1 and 5048_AT1)	True	0	complete measured GPR alternative
PAFHe	7941_AT1	True	0	complete measured GPR alternative
PCHOLPm_hs	5337_AT1	True	0	complete measured GPR alternative
PCLAD	130013_AT1	False	59	no complete measured alternative in every retained context
PCm	5091_AT1 or 5091_AT2	True	0	complete measured GPR alternative
PCt	5244_AT1 or 5244_AT3 or 5244_AT2 or 19_AT1	True	0	complete measured GPR alternative
GCPNn	5152_AT1	True	0	complete measured GPR alternative
PDX5POi	55163_AT1	True	0	complete measured GPR alternative
PEAMNO	314_AT1 or 4128_AT1 or 26_AT1 or 4129_AT1 or 314_AT2	True	0	complete measured GPR alternative
PEFLIPm	10396_AT1 or 57194_AT1	True	0	complete measured GPR alternative
PEPCK_re	5105_AT1	True	0	complete measured GPR alternative
PEPCKm	5106_AT1 or 5105_AT1	True	0	complete measured GPR alternative
PETOHMm_hs	10400_AT2 or 10400_AT1 or 10400_AT3	True	0	complete measured GPR alternative
PETOHMr_hs	10400_AT2 or 10400_AT1 or 10400_AT3	True	0	complete measured GPR alternative
PFK26	5210_AT1 or 5207_AT1 or 5209_AT1 or 5208_AT1	True	0	complete measured GPR alternative
PGDIr	5730_AT1 or 27306_AT1	True	0	complete measured GPR alternative
PGESr	80142_AT4 or 80142_AT2 or 9536_AT1 or 80142_AT1 or 9536_AT2 or 80142_AT3	True	0	complete measured GPR alternative
PGISr	5740_AT1	True	0	complete measured GPR alternative
PGS	5743_AT1 or 5742_AT1	True	0	complete measured GPR alternative
PGSr	5743_AT1 or 5742_AT1	True	0	complete measured GPR alternative
PHCDm	8659_AT1 or 8659_AT2	True	0	complete measured GPR alternative
PHEtec	117247_AT1 or 124935_AT1 or 8501_AT1	True	0	complete measured GPR alternative
PHETHPTOX2	5053_AT1	False	59	no complete measured alternative in every retained context
PI345P3P	5728_AT1	True	0	complete measured GPR alternative
PI345P3Pn	5728_AT1	True	0	complete measured GPR alternative
PI3P5K	8394_AT1 or 23396_AT1 or 8395_AT1	True	0	complete measured GPR alternative
PI45PLC	23236_AT2 or 5336_AT1 or 9651_AT1 or 113026_AT1 or 89869_AT1 or 84812_AT1 or 5330_AT1 or 5335_AT1 or 51196_AT1 or 5333_AT1 or 5332_AT2 or 5331_AT1 or 5335_AT2 or 5334_AT1 or 5332_AT1 or 257068_AT1 or 23236_AT1 or 23007_AT1	True	0	complete measured GPR alternative
PI4P3K	(5291_AT1 and 5295_AT3) or (5296_AT1 and 5290_AT1) or (5293_AT1 and 5296_AT1) or 5287_AT1 or 5286_AT1 or (5293_AT1 and 8503_AT1) or (5293_AT1 and 5295_AT3) or (5291_AT1 and 8503_AT1) or (5295_AT2 and 5290_AT1) or 5288_AT1 or (5291_AT1 and 5295_AT1) or (5296_AT1 and 5291_AT1) or (23533_AT1 and 5294_AT1) or (5293_AT1 and 5295_AT1) or (5295_AT2 and 5293_AT1) or (5290_AT1 and 8503_AT1) or (5290_AT1 and 5295_AT3) or (10870_AT1 and 5294_AT1) or (5295_AT2 and 5291_AT1) or (5290_AT1 and 5295_AT1)	True	0	complete measured GPR alternative
PI4P5K	200576_AT2 or 8396_AT1 or 200576_AT3 or 79837_AT1 or 8394_AT1 or 23396_AT1 or 8395_AT1 or 8396_AT2 or 5305_AT1 or 200576_AT1	True	0	complete measured GPR alternative
PI5P3K	(5295_AT2 and 5291_AT1) or (23533_AT1 and 5294_AT1) or (5295_AT2 and 5290_AT1) or (5293_AT1 and 5295_AT3) or 5287_AT1 or 5286_AT1 or (5293_AT1 and 5296_AT1) or (5295_AT2 and 5293_AT1) or (5296_AT1 and 5291_AT1) or (5290_AT1 and 5295_AT1) or 5288_AT1 or (5290_AT1 and 8503_AT1) or (5291_AT1 and 5295_AT3) or (10870_AT1 and 5294_AT1) or (5291_AT1 and 8503_AT1) or (5293_AT1 and 5295_AT1) or (5296_AT1 and 5290_AT1) or 5289_AT1 or (5293_AT1 and 8503_AT1) or (5291_AT1 and 5295_AT1) or (5290_AT1 and 5295_AT3)	True	0	complete measured GPR alternative
PI5P4K	5297_AT1 or 55361_AT1 or 5298_AT1	True	0	complete measured GPR alternative
PRODt2r	206358_AT1	True	0	complete measured GPR alternative
PROSTGD2t	6578_AT1	True	0	complete measured GPR alternative
PROSTGE1t3	10257_AT1	True	0	complete measured GPR alternative
PIK3	(5295_AT2 and 5291_AT1) or (23533_AT1 and 5294_AT1) or (5290_AT1 and 5295_AT1) or (5293_AT1 and 5295_AT3) or 5287_AT1 or 5286_AT1 or (5293_AT1 and 5296_AT1) or (5295_AT2 and 5293_AT1) or (5296_AT1 and 5291_AT1) or (5290_AT1 and 5295_AT3) or 5288_AT1 or (5290_AT1 and 8503_AT1) or (5291_AT1 and 5295_AT3) or (10870_AT1 and 5294_AT1) or (5291_AT1 and 8503_AT1) or (5293_AT1 and 5295_AT1) or (5296_AT1 and 5290_AT1) or 5289_AT1 or (5293_AT1 and 8503_AT1) or (5291_AT1 and 5295_AT1) or (5295_AT2 and 5290_AT1)	True	0	complete measured GPR alternative
PIK4	5298_AT1 or 55361_AT1 or 5297_AT1	True	0	complete measured GPR alternative
PIK5	8394_AT1 or 23396_AT1 or 8395_AT1	True	0	complete measured GPR alternative
PMEVKx	10654_AT1	True	0	complete measured GPR alternative
PMI12346PHn	51447_AT3 or 9807_AT2 or 51447_AT4 or 51447_AT6 or 9807_AT1 or 51447_AT5 or 117283_AT1 or 51447_AT1 or 51447_AT2	True	0	complete measured GPR alternative
PNTOt5_1	8884_AT1	True	0	complete measured GPR alternative
PRAGSr	2618_AT1 or 2618_AT2	True	0	complete measured GPR alternative
PRDX	8288_AT1 or 9588_AT1	True	0	complete measured GPR alternative
PROSTGF2t	6582_AT2 or 6582_AT1 or 6580_AT1	True	0	complete measured GPR alternative
PSDm_hs	23761_AT1	False	59	no complete measured alternative in every retained context
PSSA1_hs	9791_AT1	True	0	complete measured GPR alternative
PSSA2_hs	81490_AT1	True	0	complete measured GPR alternative
PTDCACRNCPT1	1375_AT1 or 1375_AT4 or 1375_AT3 or 1374_AT1 or 126129_AT1 or 1375_AT2	True	0	complete measured GPR alternative
PTDCACRNt	788_AT1	True	0	complete measured GPR alternative
PTE2x	10965_AT1 or 10005_AT1 or 10005_AT3 or 10005_AT2 or 122970_AT1	True	0	complete measured GPR alternative
PTE3x	10965_AT1	False	59	no complete measured alternative in every retained context
PTHPS	5805_AT1	True	0	complete measured GPR alternative
PTRCAT1	6303_AT1 or 112483_AT1	True	0	complete measured GPR alternative
PYAM5PO	55163_AT1	True	0	complete measured GPR alternative
PYDXDH	316_AT1	True	0	complete measured GPR alternative
PYRt2m	6566_AT1	True	0	complete measured GPR alternative
RDH3	5959_AT1	False	59	no complete measured alternative in every retained context
RDH3a	112724_AT1 or 145226_AT1 or 51109_AT1 or 57665_AT1 or 195814_AT1	True	0	complete measured GPR alternative
RETH	8228_AT1	True	0	complete measured GPR alternative
RIBFLVt3	113278_AT1	False	59	no complete measured alternative in every retained context
RTOTAL3CRNCPT1	1375_AT1 or 1375_AT4 or 1375_AT1 or 1374_AT1 or 126129_AT1 or 1375_AT2	True	0	complete measured GPR alternative
RTOTAL3CRNt	788_AT1	True	0	complete measured GPR alternative
S23T2g	6484_AT1 or 6482_AT1 or 6483_AT1 or 6482_AT2	True	0	complete measured GPR alternative
S23T4g	6484_AT1 or 6482_AT1 or 6483_AT1 or 6482_AT2	True	0	complete measured GPR alternative
S2T2g	10090_AT1	True	0	complete measured GPR alternative
S3T1g	9957_AT1 or 9951_AT1 or 222537_AT1	True	0	complete measured GPR alternative
S3T2g	9956_AT1 or 9951_AT1 or 222537_AT1	True	0	complete measured GPR alternative
S3T3g	9951_AT1 or 9955_AT1 or 9953_AT1 or 64711_AT1	True	0	complete measured GPR alternative
S4T1g	113189_AT1 or 50515_AT1 or 166012_AT1 or 55501_AT1	True	0	complete measured GPR alternative
S4TASE5ly	411_AT1 or 411_AT2	True	0	complete measured GPR alternative
S6T16g	23563_AT2 or 9435_AT1 or 23563_AT1 or 10164_AT1 or 4166_AT1	True	0	complete measured GPR alternative
S6T17g	23563_AT2 or 9435_AT1 or 23563_AT1 or 10164_AT1 or 4166_AT1	True	0	complete measured GPR alternative
S6T19g	9469_AT1 or 56548_AT1	True	0	complete measured GPR alternative
S6T22g	56548_AT1	True	0	complete measured GPR alternative
S6T23g	56548_AT1	True	0	complete measured GPR alternative
S6TASE10ly	5476_AT1 and 2720_AT1 and 2588_AT1 and 4758_AT1	False	59	no complete measured alternative in every retained context
S6TASE12ly	2799_AT1	True	0	complete measured GPR alternative
S6TASE13ly	2799_AT1	True	0	complete measured GPR alternative
S6TASE18ly	2799_AT1	True	0	complete measured GPR alternative
S6TASE19ly	2799_AT1	True	0	complete measured GPR alternative
S6TASE20ly	2799_AT1	True	0	complete measured GPR alternative
S6TASE22ly	5476_AT1 and 2720_AT1 and 2588_AT1 and 4758_AT1	False	59	no complete measured alternative in every retained context
S6TASE23ly	2799_AT1	True	0	complete measured GPR alternative
S6TASE4ly	5476_AT1 and 2720_AT1 and 2588_AT1 and 4758_AT1	False	59	no complete measured alternative in every retained context
S6TASE7ly	5476_AT1 and 2720_AT1 and 2588_AT1 and 4758_AT1	False	59	no complete measured alternative in every retained context
S6TASE9ly	5476_AT1 and 2720_AT1 and 2588_AT1 and 4758_AT1	False	59	no complete measured alternative in every retained context
SACCD4m	10157_AT1	True	0	complete measured GPR alternative
SAMHISTA	3176_AT1	True	0	complete measured GPR alternative
SARCOXp	51268_AT1	True	0	complete measured GPR alternative
SARDHm	1757_AT1	True	0	complete measured GPR alternative
SBPP1er	81537_AT1	True	0	complete measured GPR alternative
SCP21x	6342_AT1	True	0	complete measured GPR alternative
SCP22x	6342_AT1	True	0	complete measured GPR alternative
SCPx	6342_AT1	True	0	complete measured GPR alternative
SERALANaEx	6509_AT1 or 6510_AT1	True	0	complete measured GPR alternative
SERCYSNaEx	6509_AT1 or 6510_AT1	True	0	complete measured GPR alternative
SERDGLNexR	56301_AT1 and 6520_AT1	True	0	complete measured GPR alternative
SERDGLYexR	56301_AT1 and 6520_AT1	True	0	complete measured GPR alternative
SERGLNexR	56301_AT1 and 6520_AT1	True	0	complete measured GPR alternative
SERGLNNaEx	6510_AT1	True	0	complete measured GPR alternative
SERHL	10993_AT1	True	0	complete measured GPR alternative
SERPT	10558_AT1 and 9517_AT1 and 55304_AT1	True	0	complete measured GPR alternative
ST3GAL62g	10402_AT1	True	0	complete measured GPR alternative
SERt4	81539_AT1 or 11254_AT1 or 54407_AT1 or 55089_AT1 or (340024_AT1 and 57393_AT1) or (340024_AT1 and 59272_AT1)	True	0	complete measured GPR alternative
SIAASE3ly	5476_AT1 and 2720_AT1 and 2588_AT1 and 4758_AT1	False	59	no complete measured alternative in every retained context
SIAASEly	5476_AT1 and 2720_AT1 and 2588_AT1 and 4758_AT1	False	59	no complete measured alternative in every retained context
